movie_id,title,genres,vote_average,vote_count
331,Jurassic Park III,"['Adventure', 'Action', 'Thriller', 'ScienceFiction']",5.7,2077
61791,Rise of the Planet of the Apes,"['Thriller', 'Action', 'Drama', 'ScienceFiction']",7,4347
8204,The Spiderwick Chronicles,"['Adventure', 'Family', 'Fantasy']",6.3,572
47964,A Good Day to Die Hard,"['Action', 'Thriller']",5.2,3493
10733,The Alamo,"['Western', 'History', 'War']",5.8,106
9806,The Incredibles,"['Action', 'Adventure', 'Animation', 'Family']",7.4,5152
1408,Cutthroat Island,"['Action', 'Adventure']",5.7,136
32657,Percy Jackson & the Olympians: The Lightning Thief,"['Adventure', 'Fantasy', 'Family']",6,2010
607,Men in Black,"['Action', 'Adventure', 'Comedy', 'ScienceFiction']",6.9,4412
863,Toy Story 2,"['Animation', 'Comedy', 'Family']",7.3,3806
44048,Unstoppable,"['Action', 'Thriller']",6.3,1165
5175,Rush Hour 2,"['Action', 'Comedy', 'Crime', 'Thriller']",6.4,1054
2655,What Lies Beneath,"['Drama', 'Horror', 'Mystery', 'Thriller']",6.3,488
22794,Cloudy with a Chance of Meatballs,"['Animation', 'Comedy', 'Family']",6.5,1747
8355,Ice Age: Dawn of the Dinosaurs,"['Animation', 'Comedy', 'Family', 'Adventure']",6.5,2271
116745,The Secret Life of Walter Mitty,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",7,3144
4327,Charlie's Angels,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",5.6,1232
1422,The Departed,"['Drama', 'Thriller', 'Crime']",7.9,4339
10674,Mulan,"['Animation', 'Family', 'Adventure']",7.6,2008
7446,Tropic Thunder,"['Action', 'Comedy']",6.5,1667
65754,The Girl with the Dragon Tattoo,"['Thriller', 'Crime', 'Mystery', 'Drama']",7.2,2434
1572,Die Hard: With a Vengeance,"['Action', 'Thriller']",6.9,2066
10528,Sherlock Holmes,"['Action', 'Adventure', 'Crime', 'Mystery']",7,5766
271969,Ben-Hur,['Drama'],5.3,621
10865,Atlantis: The Lost Empire,"['Animation', 'Family', 'Adventure', 'ScienceFiction']",6.7,1224
258509,Alvin and the Chipmunks: The Road Chip,"['Adventure', 'Animation', 'Comedy', 'Family']",5.8,428
2253,Valkyrie,"['Drama', 'Thriller', 'History', 'War']",6.7,1173
10661,You Don't Mess with the Zohan,"['Comedy', 'Action']",5.5,1048
257344,Pixels,"['Action', 'Comedy', 'ScienceFiction']",5.6,2513
644,A.I. Artificial Intelligence,"['Drama', 'ScienceFiction', 'Adventure']",6.8,1974
10756,The Haunted Mansion,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",5.2,466
686,Contact,"['Drama', 'ScienceFiction', 'Mystery']",7.2,1308
9383,Hollow Man,"['Action', 'ScienceFiction', 'Thriller']",5.6,634
179,The Interpreter,"['Crime', 'Thriller']",6.2,392
76285,Percy Jackson: Sea of Monsters,"['Adventure', 'Family', 'Fantasy']",5.9,1648
1996,Lara Croft Tomb Raider: The Cradle of Life,"['Action', 'Adventure', 'Fantasy', 'Thriller']",5.5,1418
291805,Now You See Me 2,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",6.7,3235
10003,The Saint,"['Thriller', 'Action', 'Romance', 'ScienceFiction', 'Adventure']",5.9,302
1535,Spy Game,"['Action', 'Crime', 'Thriller']",6.8,579
2067,Mission to Mars,['ScienceFiction'],5.7,369
46195,Rio,"['Animation', 'Adventure', 'Comedy', 'Family']",6.5,2166
2277,Bicentennial Man,"['Comedy', 'ScienceFiction']",6.9,963
10357,Volcano,"['ScienceFiction', 'Action', 'Drama', 'Thriller']",5.2,376
4477,The Devil's Own,"['Crime', 'Thriller', 'Drama']",5.9,290
8665,K-19: The Widowmaker,"['Drama', 'History', 'Thriller']",6.1,264
9387,Conan the Barbarian,"['Adventure', 'Fantasy', 'Action']",6.6,650
921,Cinderella Man,"['Romance', 'Drama', 'History']",7.3,616
49852,The Nutcracker: The Untold Story,"['Fantasy', 'Action', 'Family']",5.4,50
4464,Seabiscuit,"['Drama', 'History']",6.7,216
664,Twister,"['Action', 'Adventure', 'Drama']",6.1,950
8358,Cast Away,"['Adventure', 'Drama']",7.5,3218
9836,Happy Feet,"['Animation', 'Comedy']",5.9,1410
2502,The Bourne Supremacy,"['Action', 'Drama', 'Thriller']",7.2,2825
9772,Air Force One,"['Action', 'Thriller']",6.2,840
161,Ocean's Eleven,"['Thriller', 'Crime']",7.2,3783
52451,The Three Musketeers,"['Adventure', 'Action', 'Thriller']",5.6,924
76492,Hotel Transylvania,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.8,2566
4523,Enchanted,"['Comedy', 'Family', 'Fantasy', 'Romance']",6.6,1449
59961,Safe House,"['Action', 'Thriller']",6.3,1345
10481,102 Dalmatians,"['Comedy', 'Family']",5.1,313
59108,Tower Heist,"['Action', 'Comedy']",5.8,932
1581,The Holiday,"['Comedy', 'Romance']",6.7,1225
9798,Enemy of the State,"['Action', 'Drama', 'Thriller']",6.7,1240
22897,It's Complicated,"['Comedy', 'Romance']",6.2,360
298,Ocean's Thirteen,"['Crime', 'Thriller']",6.5,1999
7484,Open Season,"['Adventure', 'Animation', 'Family']",6.1,656
157350,Divergent,"['Adventure', 'Action', 'ScienceFiction']",6.9,4663
853,Enemy at the Gates,['War'],7.2,999
10159,The Rundown,"['Adventure', 'Action', 'Comedy', 'Thriller']",6.4,514
9593,Last Action Hero,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",6.1,712
1904,Memoirs of a Geisha,"['Drama', 'History', 'Romance']",7.3,652
9615,The Fast and the Furious: Tokyo Drift,"['Action', 'Crime', 'Drama', 'Thriller']",6.1,1705
51052,Arthur Christmas,"['Drama', 'Animation', 'Family', 'Comedy']",6.7,333
297,Meet Joe Black,"['Fantasy', 'Drama', 'Mystery']",6.9,1147
9884,Collateral Damage,"['Action', 'Thriller', 'Drama']",5.5,427
16858,All That Jazz,"['Drama', 'Music']",7.3,85
62764,Mirror Mirror,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'ScienceFiction', 'Family']",5.5,1114
22538,Scott Pilgrim vs. the World,"['Action', 'Adventure', 'Comedy']",7.2,2126
9341,The Core,"['Action', 'Thriller', 'Adventure', 'ScienceFiction']",5.4,516
12107,Nutty Professor II: The Klumps,"['Fantasy', 'Comedy', 'Romance', 'ScienceFiction']",4.7,332
9637,Scooby-Doo,"['Mystery', 'Adventure', 'Comedy']",5.4,820
49049,Dredd,"['Action', 'ScienceFiction']",6.6,1940
9339,Click,"['Comedy', 'Drama', 'Fantasy', 'Romance']",6,2104
16281,Creepshow,"['Horror', 'Comedy', 'Fantasy']",6.7,226
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,"['Comedy', 'Family']",4.9,119
8247,Jumper,"['Adventure', 'Fantasy', 'ScienceFiction']",5.9,1799
11253,Hellboy II: The Golden Army,"['Adventure', 'Fantasy', 'ScienceFiction']",6.5,1527
1949,Zodiac,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.3,2023
8452,The 6th Day,['ScienceFiction'],5.7,595
310,Bruce Almighty,"['Fantasy', 'Comedy']",6.4,3012
27578,The Expendables,"['Thriller', 'Adventure', 'Action']",6,2926
954,Mission: Impossible,"['Adventure', 'Action', 'Thriller']",6.7,2631
70160,The Hunger Games,"['ScienceFiction', 'Adventure', 'Fantasy']",6.9,9455
45243,The Hangover Part II,['Comedy'],6.2,3739
364,Batman Returns,"['Action', 'Fantasy']",6.6,1673
7518,Over the Hedge,"['Comedy', 'Animation', 'Family']",6.3,1074
11544,Lilo & Stitch,"['Animation', 'Family']",7.1,1314
9986,Charlotte's Web,"['Comedy', 'Family', 'Fantasy']",5.8,288
8656,Deep Impact,"['Action', 'Drama', 'Romance']",5.9,855
146216,RED 2,"['Action', 'Comedy', 'Crime', 'Thriller']",6.4,1526
9291,The Longest Yard,"['Comedy', 'Drama']",6.2,785
55301,Alvin and the Chipmunks: Chipwrecked,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",5.4,484
109418,Grown Ups 2,['Comedy'],5.8,1155
11665,Get Smart,"['Action', 'Comedy', 'Thriller']",6,1051
6964,Something's Gotta Give,"['Drama', 'Comedy', 'Romance']",6.3,410
11324,Shutter Island,"['Drama', 'Thriller', 'Mystery']",7.8,6336
12193,Four Christmases,"['Comedy', 'Romance', 'Drama']",5.3,331
9928,Robots,"['Animation', 'Comedy', 'Family', 'ScienceFiction']",6,1333
754,Face/Off,"['Action', 'Crime', 'ScienceFiction', 'Thriller']",6.8,1583
10202,Bedtime Stories,"['Fantasy', 'Comedy', 'Family', 'Romance']",5.9,901
4147,Road to Perdition,"['Thriller', 'Crime', 'Drama']",7.3,1077
50546,Just Go with It,"['Romance', 'Comedy']",6.3,1543
1701,Con Air,"['Action', 'Thriller', 'Crime']",6.5,1270
13027,Eagle Eye,"['Mystery', 'Thriller', 'Action']",6.3,1018
2289,Cold Mountain,['Drama'],6.7,533
20504,The Book of Eli,"['Action', 'Thriller', 'ScienceFiction']",6.6,2164
9574,Flubber,"['Comedy', 'Family', 'ScienceFiction']",5.3,695
11618,The Haunting,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",5.2,369
2300,Space Jam,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",6.5,1288
12096,The Pink Panther,"['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",5.6,550
10200,The Day the Earth Stood Still,"['Drama', 'ScienceFiction', 'Thriller']",5.2,1043
8834,Conspiracy Theory,"['Action', 'Drama', 'Mystery', 'Thriller']",6.5,431
228150,Fury,"['War', 'Drama', 'Action']",7.4,3946
6068,Six Days Seven Nights,"['Action', 'Adventure', 'Comedy', 'Romance']",5.6,332
41515,Yogi Bear,"['Comedy', 'Family', 'Animation', 'Adventure']",5.2,220
9023,Spirit: Stallion of the Cimarron,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family']",7.4,831
38317,Zookeeper,"['Comedy', 'Romance', 'Family']",5.3,498
2157,Lost in Space,"['Adventure', 'Family', 'ScienceFiction']",5,388
14462,The Manchurian Candidate,"['Drama', 'Thriller', 'Mystery']",6.2,393
161795,Déjà Vu,"['Romance', 'Drama']",8,1
159824,Hotel Transylvania 2,"['Animation', 'Comedy', 'Family']",6.7,1497
49948,Fantasia 2000,"['Animation', 'Family', 'Music']",7,292
2135,The Time Machine,"['ScienceFiction', 'Adventure', 'Action']",5.8,631
9822,Mighty Joe Young,"['Action', 'Adventure', 'Family', 'Fantasy']",5.9,208
9705,Swordfish,"['Action', 'Crime', 'Thriller']",6.1,932
1656,The Legend of Zorro,"['Action', 'Adventure']",5.9,893
12159,What Dreams May Come,"['Drama', 'Fantasy', 'Romance']",6.8,577
9678,Little Nicky,"['Comedy', 'Fantasy', 'Romance']",5.2,438
4442,The Brothers Grimm,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",5.6,818
75,Mars Attacks!,"['Comedy', 'Fantasy', 'ScienceFiction']",6.1,1509
330770,Evolution,"['Mystery', 'Drama', 'Horror']",6.4,47
9433,The Edge,"['Action', 'Adventure', 'Drama']",6.7,349
19959,Surrogates,"['Action', 'ScienceFiction', 'Thriller']",5.9,1195
11973,Thirteen Days,"['Drama', 'Thriller']",6.9,189
11228,Daylight,"['Action', 'Adventure', 'Thriller']",5.8,378
77951,Walking With Dinosaurs,"['Animation', 'Family', 'Adventure']",5.2,133
5491,Battlefield Earth,"['Action', 'ScienceFiction', 'War']",3,255
10715,Looney Tunes: Back in Action,"['Animation', 'Comedy', 'Family']",5.6,297
10197,Nine,"['Drama', 'Music', 'Romance']",5.1,165
9562,Timeline,"['Action', 'Adventure', 'ScienceFiction']",5.4,318
9922,The Postman,"['Drama', 'Adventure']",6.1,299
9447,Babe: Pig in the City,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",5.2,305
274854,The Last Witch Hunter,"['Fantasy', 'Action', 'Adventure']",5.7,1316
8870,Red Planet,"['Thriller', 'Action', 'ScienceFiction']",5.4,267
9992,Arthur and the Invisibles,"['Adventure', 'Fantasy', 'Animation', 'Family']",6,639
36970,Oceans,"['Documentary', 'Family']",7.3,111
10077,A Sound of Thunder,"['Thriller', 'ScienceFiction', 'Adventure', 'Action']",4.8,111
76649,Pompeii,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",5.2,1267
293644,Top Cat Begins,"['Comedy', 'Animation']",5.3,9
453,A Beautiful Mind,"['Drama', 'Romance']",7.7,3009
8587,The Lion King,"['Family', 'Animation', 'Drama']",8,5376
72545,Journey 2: The Mysterious Island,"['Adventure', 'Action', 'ScienceFiction']",5.8,1030
109451,Cloudy with a Chance of Meatballs 2,"['Animation', 'Family', 'Comedy']",6.4,915
9533,Red Dragon,"['Crime', 'Thriller', 'Horror']",6.7,1115
2023,Hidalgo,"['Western', 'Adventure']",6.5,318
71880,Jack and Jill,['Comedy'],4.1,604
584,2 Fast 2 Furious,"['Action', 'Crime', 'Thriller']",6.2,2028
309809,The Little Prince,"['Adventure', 'Animation', 'Fantasy']",7.6,756
4858,The Invasion,"['ScienceFiction', 'Thriller']",5.7,359
17711,The Adventures of Rocky & Bullwinkle,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",3.9,87
328111,The Secret Life of Pets,"['Animation', 'Family']",5.9,3462
8698,The League of Extraordinary Gentlemen,"['Fantasy', 'Action', 'Thriller', 'ScienceFiction']",5.7,1155
93456,Despicable Me 2,"['Animation', 'Comedy', 'Family']",7,4637
602,Independence Day,"['Action', 'Adventure', 'ScienceFiction']",6.7,3260
330,The Lost World: Jurassic Park,"['Adventure', 'Action', 'ScienceFiction']",6.2,2487
953,Madagascar,"['Family', 'Animation']",6.6,3237
9693,Children of Men,"['Drama', 'Action', 'Thriller', 'ScienceFiction']",7.4,2071
36657,X-Men,"['Adventure', 'Action', 'ScienceFiction']",6.8,4097
8909,Wanted,"['Action', 'Thriller', 'Crime']",6.4,2528
9802,The Rock,"['Action', 'Adventure', 'Thriller']",6.9,1456
950,Ice Age: The Meltdown,"['Animation', 'Family', 'Comedy', 'Adventure']",6.5,2951
1824,50 First Dates,"['Comedy', 'Romance']",6.6,2105
2976,Hairspray,"['Family', 'Comedy', 'Music', 'Romance']",6.5,709
11026,Exorcist: The Beginning,"['Horror', 'Mystery', 'Thriller']",4.7,183
332,Inspector Gadget,"['Action', 'Adventure', 'Comedy', 'Family']",4.3,318
75656,Now You See Me,"['Thriller', 'Crime']",7.3,5487
38365,Grown Ups,['Comedy'],6,1705
594,The Terminal,"['Comedy', 'Drama']",7,1910
15189,Hotel for Dogs,"['Comedy', 'Family']",5.7,202
11678,Vertical Limit,"['Action', 'Adventure', 'Thriller']",5.9,283
6538,Charlie Wilson's War,"['Comedy', 'Drama', 'History']",6.5,338
10555,Shark Tale,"['Animation', 'Action', 'Comedy', 'Family']",5.8,1557
1125,Dreamgirls,['Drama'],6.6,284
4551,Be Cool,"['Comedy', 'Crime']",5.4,292
612,Munich,"['Drama', 'Action', 'History', 'Thriller']",6.9,696
9567,Tears of the Sun,"['Action', 'Drama', 'War']",6.4,573
37821,Killers,"['Action', 'Comedy', 'Thriller', 'Romance']",5.7,772
203801,The Man from U.N.C.L.E.,"['Comedy', 'Action', 'Adventure']",7.1,2265
2539,Spanglish,['Comedy'],5.8,369
9297,Monster House,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.3,874
3172,Bandits,"['Action', 'Comedy', 'Crime', 'Romance']",6.2,302
6520,First Knight,"['Action', 'Adventure', 'Drama', 'Romance']",5.9,311
1439,Anna and the King,"['Drama', 'History', 'Romance']",6.4,197
37958,Immortals,"['Fantasy', 'Action', 'Drama']",5.7,880
2026,Hostage,"['Mystery', 'Drama', 'Thriller', 'Crime']",6.2,512
7450,Titan A.E.,"['Animation', 'Action', 'ScienceFiction', 'Family', 'Adventure']",6.3,313
11375,Hollywood Homicide,"['Action', 'Adventure', 'Comedy', 'Thriller']",5,166
9425,Soldier,"['Action', 'War', 'ScienceFiction']",6.1,221
25769,Carriers,"['Action', 'Drama', 'Horror', 'ScienceFiction', 'Thriller']",5.8,282
23685,Monkeybone,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']",4.3,78
11866,Flight of the Phoenix,"['Action', 'Adventure', 'Drama', 'Thriller']",5.7,276
9741,Unbreakable,"['ScienceFiction', 'Thriller', 'Drama']",6.9,1946
211672,Minions,"['Family', 'Animation', 'Adventure', 'Comedy']",6.4,4571
23629,Sucker Punch,"['Action', 'Fantasy', 'Thriller']",5.9,1623
8688,Snake Eyes,"['Crime', 'Mystery']",5.8,327
10153,Sphere,['ScienceFiction'],5.8,476
153518,The Angry Birds Movie,"['Family', 'Animation']",5.9,1022
8676,Fool's Gold,"['Romance', 'Comedy', 'Adventure']",5.4,444
20829,Funny People,"['Comedy', 'Drama']",5.7,390
4349,The Kingdom,"['Thriller', 'Action', 'Drama']",6.5,513
9718,Talladega Nights: The Ballad of Ricky Bobby,['Comedy'],6.2,491
10808,Dr. Dolittle 2,"['Comedy', 'Family', 'Romance', 'Fantasy']",4.9,410
197,Braveheart,"['Action', 'Drama', 'History', 'War']",7.7,3336
25,Jarhead,"['Drama', 'War']",6.6,765
35,The Simpsons Movie,"['Animation', 'Comedy', 'Family']",6.9,2264
11086,The Majestic,"['Drama', 'Romance']",6.6,188
10477,Driven,['Action'],4.5,179
1997,Two Brothers,"['Adventure', 'Drama', 'Family']",6.9,180
6947,The Village,"['Drama', 'Mystery', 'Thriller']",6.2,1071
3050,Doctor Dolittle,"['Comedy', 'Family', 'Fantasy']",5.4,686
2675,Signs,"['Drama', 'Thriller', 'ScienceFiction', 'Mystery']",6.4,1599
809,Shrek 2,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",6.7,2988
920,Cars,"['Animation', 'Adventure', 'Comedy', 'Family']",6.6,3877
4806,Runaway Bride,"['Comedy', 'Romance']",5.7,455
7451,xXx,"['Action', 'Adventure', 'Thriller']",5.8,1424
228165,The SpongeBob Movie: Sponge Out of Water,"['Animation', 'Adventure', 'Comedy', 'Family']",5.8,719
3595,Ransom,"['Action', 'Thriller']",6.4,470
16869,Inglourious Basterds,"['Drama', 'Action', 'Thriller', 'War']",7.9,6430
879,Hook,"['Adventure', 'Fantasy', 'Comedy', 'Family']",6.6,1532
1573,Die Hard 2,"['Action', 'Thriller']",6.6,1896
9257,S.W.A.T.,"['Action', 'Thriller', 'Crime']",5.8,770
1903,Vanilla Sky,"['Drama', 'Mystery', 'Romance', 'ScienceFiction', 'Thriller']",6.5,1078
9697,Lady in the Water,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",5.3,409
395,AVP: Alien vs. Predator,"['Adventure', 'ScienceFiction', 'Action']",5.5,1217
23398,Alvin and the Chipmunks: The Squeakquel,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",5.4,666
10590,We Were Soldiers,"['Action', 'History', 'War']",6.7,521
117263,Olympus Has Fallen,"['Action', 'Thriller']",6.2,2981
200,Star Trek: Insurrection,"['ScienceFiction', 'Action', 'Adventure', 'Thriller']",6.3,391
44943,Battle: Los Angeles,"['Action', 'ScienceFiction']",5.5,1448
587,Big Fish,"['Adventure', 'Fantasy', 'Drama']",7.6,1994
10395,Wolf,['Fantasy'],6,216
57212,War Horse,"['Drama', 'War']",7,992
152760,The Monuments Men,"['War', 'Drama', 'History', 'Action']",5.8,1523
2756,The Abyss,"['Adventure', 'Action', 'Thriller', 'ScienceFiction']",7.1,808
33909,Wall Street: Money Never Sleeps,"['Drama', 'Crime']",5.8,493
49017,Dracula Untold,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']",6.2,2389
9882,The Siege,"['Drama', 'Action', 'Thriller', 'Crime']",6,352
2270,Stardust,"['Adventure', 'Fantasy', 'Romance', 'Family']",7.1,1184
978,Seven Years in Tibet,"['Adventure', 'Drama', 'History']",7,630
44564,The Dilemma,"['Comedy', 'Drama']",5.2,304
3132,Bad Company,"['Action', 'Adventure', 'Comedy', 'Thriller']",5.4,228
8814,Doom,"['Adventure', 'Action', 'Horror']",5,609
8427,I Spy,"['Action', 'Adventure', 'Comedy', 'Thriller']",5.2,269
52520,Underworld: Awakening,"['Fantasy', 'Action', 'Horror']",6.1,1862
80585,Rock of Ages,"['Comedy', 'Drama', 'Music', 'Romance']",6,385
10592,Hart's War,"['Drama', 'War']",5.9,241
49021,Killer Elite,"['Action', 'Adventure', 'Thriller']",6.1,695
11535,Rollerball,"['Action', 'ScienceFiction', 'Thriller']",3.4,106
10550,Ballistic: Ecks vs. Sever,"['Action', 'Adventure', 'Thriller']",4.3,97
11258,Hard Rain,['Thriller'],5.5,179
12610,Osmosis Jones,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']",5.9,228
59981,Legends of Oz: Dorothy's Return,"['Animation', 'Music', 'Family']",5.9,43
201088,Blackhat,"['Crime', 'Drama', 'Mystery']",5.1,826
5137,Sky Captain and the World of Tomorrow,"['Mystery', 'Action', 'Thriller', 'ScienceFiction', 'Adventure']",5.7,439
3093,Basic Instinct 2,"['Crime', 'Mystery', 'Thriller']",4.6,180
107846,Escape Plan,"['Action', 'Thriller']",6.7,1659
188207,The Legend of Hercules,"['Action', 'Adventure']",4.4,533
4614,The Sum of All Fears,"['Thriller', 'Action', 'Drama']",5.9,437
24021,The Twilight Saga: Eclipse,"['Adventure', 'Fantasy', 'Drama', 'Romance']",5.8,2301
11371,The Score,"['Action', 'Crime', 'Thriller']",6.7,423
20352,Despicable Me,"['Animation', 'Family']",7.1,6478
11517,Money Train,"['Action', 'Comedy', 'Crime']",5.4,222
214756,Ted 2,['Comedy'],6.2,2463
26428,Agora,"['Adventure', 'Drama', 'History']",6.9,395
9824,Mystery Men,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'ScienceFiction']",5.7,250
48988,Hall Pass,['Comedy'],5.4,611
9008,The Insider,"['Drama', 'Thriller']",7.3,481
300673,The Finest Hours,"['Action', 'Drama', 'History', 'Thriller']",6.3,588
12113,Body of Lies,"['Action', 'Drama', 'Thriller']",6.5,895
38778,Dinner for Schmucks,['Comedy'],5.5,531
72331,Abraham Lincoln: Vampire Hunter,"['Action', 'Fantasy', 'Horror']",5.5,1269
1844,Entrapment,"['Romance', 'Drama', 'Mystery']",6,602
846,The X Files,"['Mystery', 'ScienceFiction', 'Thriller']",6.6,488
9703,The Last Legion,"['Action', 'Adventure', 'Fantasy', 'War']",5,207
857,Saving Private Ryan,"['Drama', 'History', 'War']",7.9,5048
136797,Need for Speed,"['Action', 'Crime', 'Drama', 'Thriller']",6.1,1520
3981,What Women Want,"['Comedy', 'Romance']",6.1,992
425,Ice Age,"['Animation', 'Comedy', 'Family', 'Adventure']",7.1,3857
6171,Dreamcatcher,"['Drama', 'Horror', 'ScienceFiction', 'Thriller']",5.3,567
72976,Lincoln,"['History', 'Drama']",6.7,1429
603,The Matrix,"['Action', 'ScienceFiction']",7.9,8907
